           1  0.2070359      2.7404496E-02
           2  0.1866214      3.2115713E-02
           3  5.5298839E-02  9.2616901E-03
           4  5.0631262E-02  8.7333666E-03
           5  0.1814680      3.2426659E-02
           6  0.2099841      2.7152469E-02
           7  0.1978204      2.9582307E-02
           8  7.9272769E-02  1.3680043E-02
           9  0.1532920      2.6921671E-02
          10  0.1465688      2.7092779E-02
          11  0.1168888      2.0581605E-02
          12  0.1929460      3.1249236E-02
          13  0.2028713      2.7837738E-02
          14  0.1743966      3.0504322E-02
          15  0.2076555      2.8747670E-02
          16  0.1883531      3.0398920E-02
          17  0.1820247      3.3285856E-02
          18  7.8287527E-02  1.3357043E-02
          19  0.1395108      2.3386162E-02
          20  0.2083303      2.6920347E-02
          21  0.1878458      3.2483071E-02
          22  0.1810965      3.1750765E-02
          23  0.2120788      2.7085125E-02
          24  0.1983279      3.0471828E-02
          25  0.1965444      3.1232441E-02
          26  9.6196905E-02  1.6389165E-02
          27  5.7161231E-02  9.8294290E-03
          28  0.2014328      3.0324448E-02
          29  0.2022338      2.8793007E-02
          30  0.1805591      3.2487065E-02
          31  0.1961065      3.0471578E-02
          32  0.1960687      2.8555101E-02
          33  0.1501542      2.5873058E-02
          34  0.1863019      3.2226637E-02
          35  9.1995925E-02  5.0707784E-04
          36  0.1598852      8.8772870E-04
          37  0.2007271      2.8455272E-02
          38  0.1615280      2.8201586E-02
          39  0.1648856      2.7339514E-02
          40  0.2055432      2.7896348E-02
          41  0.1581597      2.8609984E-02
          42  0.1421445      2.5406357E-02
          43  0.1474146      2.4293153E-02
          44  0.1533216      2.7060272E-02
          45  0.1933369      3.1087400E-02
          46  1.7050063E-02  2.0360623E-03
          47  8.2034126E-02  1.3999823E-02
          48  0.1544376      2.6307654E-02
          49  0.1978590      2.8743925E-02
          50  0.1961915      2.7071077E-02
          51  0.1434320      2.5799194E-02
          52  0.1329323      2.3809966E-02
          53  0.1058674      1.8575061E-02
          54  0.1930469      3.1315971E-02
          55  1.6694380E-02  1.9169198E-03
          56  4.6447996E-02  7.7564297E-03
