    1  1370.0000    592.4184      0.1625      0.3000      0.2708
    2  1372.0000    578.8362      0.1109      0.2589      0.1849
    3  1373.0000      0.0000      0.0323      0.0753      0.0538
    4  1374.0000    104.6461      0.0302      0.0705      0.0503
    5  1375.0000     83.9952      0.1126      0.2627      0.1877
    6  1376.0000    120.6006      0.1698      0.3000      0.2830
    7  1377.0000     76.5579      0.1335      0.3000      0.2226
    8     0.1621      0.0000      0.1621    300.1700      0.0807
    9     0.1621      0.0000      0.1621    300.1700      0.1544
   10     0.1621      0.0000      0.1621    300.1700      0.1493
   11  1382.0000    579.6117      0.0707      0.1649      0.1178
   12  1383.0000      0.0000      0.1358      0.3000      0.2263
   13  1384.0000      0.0000      0.1655      0.3000      0.2758
   14  1385.0000      0.0000      0.1028      0.2400      0.1714
   15  1386.0000      0.0000      0.1527      0.3000      0.2545
   16     0.1621      0.0000      0.1621    300.1700      0.2235
   17     0.1621      0.0000      0.1621    300.1700      0.1871
   18     0.1621      0.0000      0.1621    300.1700      0.0765
   19     0.1621      0.0000      0.1621    300.1700      0.1360
   20     0.1621      0.0000      0.1621    300.1700      0.2860
   21  1396.0000      0.0000      0.1086      0.2533      0.1810
   22  1397.0000      0.0000      0.1224      0.2855      0.2040
   23     0.0000      0.0000      0.1658      0.3000      0.2764
   24     0.0000      0.0000      0.1363      0.3000      0.2271
   25     0.1621      0.0000      0.1621    300.1700      0.2038
   26     0.1621      0.0000      0.1621    300.1700      0.0945
   27     0.1621      0.0000      0.1621    300.1700      0.0565
   28     0.1621      0.0000      0.1621    300.1700      0.2390
   29     0.1621      0.0000      0.1621    300.1700      0.2465
   30     0.1621      0.0000      0.1621    300.1700      0.1825
   31     0.1109      0.2589      0.1337      0.3000      0.2228
   32     0.0323      0.0753      0.1519      0.3000      0.2532
   33     0.0000      0.0000      0.0910      0.2123      0.1516
   34     0.1621      0.0000      0.1621    300.1700      0.1882
   35     0.1621      0.0000      0.1621    300.1700      0.0917
   36     0.1621      0.0000      0.1621    300.1700      0.1574
   37     0.1621      0.0000      0.1621    300.1700      0.2574
   38     0.1621      0.0000      0.1621    300.1700      0.1645
   39     0.1621      0.0000      0.1621    300.1700      0.1586
   40     0.1621      0.0000      0.1621    300.1700      0.2792
   41     0.1335      0.3000      0.0973      0.2269      0.1621
   42     0.0484      0.1130      0.0875      0.2042      0.1459
   43     0.1621      0.0000      0.1621      0.1621      0.1378
   44     0.1621      0.0000      0.1621    300.1700      0.1560
