          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         97.3934         43.0736         88.4749        113.1571         77.1489         75.2449
         83.7819         76.2543         45.2885         75.9497         88.9496         67.7026
         78.3319         94.6859         76.5701         53.0343         42.2829         84.2776
         88.7000        115.2987         81.1374         64.8681         64.5010         76.4832
         75.1700         48.4439         74.8803         55.7727         75.4095         60.4996
         93.6735        111.7489        112.9121         77.1833         64.9055         77.9244
         75.5239         56.1395         98.2473         64.3411         55.6503        102.9823
        106.6237         76.6324         68.3795         83.4957         81.4855        104.5960
         57.6330         77.2268         80.3975         88.1682         71.9236         91.2530
         83.5880         46.5046         40.0281         80.8585         48.4374         82.1333
         73.4834         91.8974         70.1116         64.3319         68.0627         73.0473
         82.9760         79.5680         95.4461         75.4139         98.2548         82.5035
         92.6271         77.5144         85.0519         92.4483        101.9042         78.8155
         35.4303         54.0846        108.4364         56.2162         68.2056         49.7281
         70.5913        115.3710         45.6779         77.5705         40.7072         63.9253
         52.4993         79.8724         53.6991         56.8064         77.5929         69.4475
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         69.9588         51.8602         78.3591         88.5443         97.1643         80.8638
         72.8921         75.5617         53.3996         83.9412         87.4327         58.2677
         67.1740         37.7953         66.1706         77.3232         70.1795         64.9596
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         56.2109         91.3188         65.0497         69.2052         31.8688         70.4220
         77.8363         76.5556         16.2016         56.6454         62.6665         60.5065
         63.5676         72.0701         63.3682         98.7911         94.2395         54.0767
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         63.1003         92.0089        102.7208         56.0248         57.2923         65.5969
         98.0776         63.4314         72.2322         77.2604         57.5475         57.0367
         34.1420         97.3306         74.2953         96.7782         76.8154         71.1040
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         68.6320         83.9308         51.6278         48.1173         99.1786         94.7837
         48.6950         75.4527         73.9217         27.5596         61.6013         40.2562
         42.0461        115.5898         71.7468         29.5098         68.7593         84.9259
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         75.6487         97.4753         90.5418         43.5547         65.9560         84.0827
         41.0638        137.1308         87.3534         56.4020         82.7231         76.5154
         72.5756        176.2850         81.1028         51.0993         79.7091         60.5468
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         70.5157         75.6759         69.4141         48.1424         76.1407         46.9162
         61.3980        122.7206         69.7990         55.9206         44.0790         99.4421
         68.9143        130.7565         65.6092         69.2076         76.3290         44.1143
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         73.4112        172.3069         80.5058         55.9323         69.3658         69.5194
         59.3106         72.8323         55.0647         79.3227         68.4963         94.9541
         54.8753        104.2790         99.8998         74.9756         63.4125         46.1409
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         52.9581        107.5219         86.0044         63.7770         70.6430         42.0935
         61.2004         87.0580         55.9118         33.1490         57.6179         45.0559
         68.9757         92.1797         99.2071         79.0037         51.8549         50.2892
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         67.3471         94.1187         54.1558         76.3849         67.8310         65.6472
         68.1204         83.3012         54.1096         87.6870         52.9153         66.0040
         56.4936         96.0380         47.6657        112.3565         80.8037         47.0776
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         91.0488         48.6006         92.1753        130.9839         51.1753         85.8828
         86.5626         57.8904         31.3670        142.1801         67.7894         64.9789
        130.4438         72.2489         35.2011        238.4900         66.7220         77.3758
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
         94.2470         79.6674         48.0482        133.0284         63.5766        101.5047
        103.8948         70.5300         81.6809        194.6834         82.4835        104.1249
        153.1024        115.2875         58.6868        213.9495         71.7930        147.2258
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
        108.0760         86.0764         65.2788        167.2322         58.7715         62.9765
        151.6131        100.5490         73.8926        174.5096         69.5333        188.5177
         82.5160        138.4602         73.6547        188.5375         64.9365        131.7441
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
          0.0000          0.0000          0.0000          0.0000          0.0000          0.0000
        113.1789         46.8436         39.6453        203.5310         75.5959        141.0364
         69.0685         93.1496         58.5300        147.7971         46.3841         80.8057
