         499           1  1.0434017E-02           1  5.3357733E-03
         267           2  1.0323154E-02         499  4.5837178E-03
         138           3  9.5145786E-03         267  6.6136923E-03
         184           4  8.5992068E-03         138  3.9653624E-03
          47           5  8.1896856E-03         184  4.6941885E-03
         596           6  8.1026359E-03          47  3.1023191E-03
         334           7  7.9087093E-03         596  5.7262983E-03
         523           8  7.9041477E-03         334  4.1419696E-03
         780           9  7.5426521E-03         523  3.2404994E-03
         546          10  7.5190868E-03         780  7.4412166E-03
         780          11  7.4412166E-03         546  5.2635241E-03
         746          12  7.3509128E-03         780  4.5655146E-03
         972          13  7.2044129E-03         746  3.5988868E-03
         872          14  7.2032521E-03         972  7.1409862E-03
         142          15  7.1558510E-03         872  2.5612013E-03
         972          16  7.1409862E-03         142  2.9997155E-03
         638          17  7.1285102E-03         972  3.8658436E-03
         754          18  7.0725423E-03         638  2.8525917E-03
         285          19  7.0654959E-03         754  5.6249523E-03
         653          20  7.0083360E-03         285  6.5128738E-03
         443          21  6.9575487E-03         653  5.7660206E-03
         344          22  6.9362875E-03         443  6.1309533E-03
         798          23  6.9295857E-03         344  3.2556460E-03
         624          24  6.9225752E-03         798  4.2561055E-03
         377          25  6.8505150E-03         624  3.2435639E-03
         587          26  6.8313004E-03         377  2.6460362E-03
         386          27  6.7104558E-03         587  6.2776366E-03
         324          28  6.6850344E-03         386  1.1543990E-03
         151          29  6.6556046E-03         324  3.7145733E-03
         267          30  6.6136923E-03         151  4.0094294E-03
         602          31  6.5910942E-03         267  4.9174610E-03
         364          32  6.5677892E-03         602  2.3819068E-03
         796          33  6.5564569E-03         364  2.3462886E-03
          78          34  6.5414417E-03         796  1.8470238E-03
         150          35  6.5412116E-03          78  3.8611768E-03
         121          36  6.5349736E-03         150  3.6592099E-03
         285          37  6.5128738E-03         121  2.4806997E-03
         441          38  6.4985296E-03         285  4.6093063E-03
         460          39  6.4873407E-03         441  2.8552890E-03
          91          40  6.4195506E-03         460  3.2099416E-03
          55          41  6.4154230E-03          91  4.8603187E-03
         463          42  6.3490672E-03          55  3.5149867E-03
         404          43  6.3376399E-03         463  1.7282453E-03
         366          44  6.3367202E-03         404  1.3754235E-03
